"Country Code","Country","State Code","State","District","Block","2004Status","2009Status","2011Status","2013Status"
"01","India","07","CHHATTISGARH","BILASPUR","MASTURI","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","BILASPUR","MUNGELI","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","BILASPUR","PENDRA ROAD","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","BILASPUR","TAKHATPUR","","","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","07","CHHATTISGARH","DANTEWARA","DANTEWARA","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","DANTEWARA","JAGDALPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","DANTEWARA","KONTA","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","DANTEWARA","SUKMA","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","DHAMTARI","DHAMTARI","SEMI_CRITICAL","SEMI_CRITICAL","CRITICAL","CRITICAL"
"01","India","07","CHHATTISGARH","DHAMTARI","KURUD","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","07","CHHATTISGARH","DHAMTARI","NAGRI","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","07","CHHATTISGARH","DURG","BALOD","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL","SAFE"
"01","India","07","CHHATTISGARH","DURG","BEMETARA","","SEMI_CRITICAL","SEMI_CRITICAL","SAFE"
"01","India","07","CHHATTISGARH","DURG","BERLA","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","DURG","DHAMDA","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","07","CHHATTISGARH","DURG","DONDI LOHARA","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","DURG","DURG","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","07","CHHATTISGARH","DURG","GUNDARDEHI","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","DURG","GURUR","SEMI_CRITICAL","SEMI_CRITICAL","OVER_EXPLOITED","SAFE"
"01","India","07","CHHATTISGARH","DURG","NAWAGARH","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","DURG","PATAN","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","07","CHHATTISGARH","DURG","SAJA","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL","SAFE"
"01","India","07","CHHATTISGARH","DURG","SANJARIBALOD","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","GARIABAND","FINGESHWAR","","","","SEMI_CRITICAL"
"01","India","07","CHHATTISGARH","JANJGIR - CHAMPA","CHAMPA","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","JANJGIR - CHAMPA","DABHRA","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","JANJGIR - CHAMPA","JAIJAIPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","JANJGIR - CHAMPA","JANJGIR","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","JANJGIR - CHAMPA","MALKHURADA","","","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","07","CHHATTISGARH","JANJGIR - CHAMPA","NAWAGARH","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","JANJGIR - CHAMPA","PAMGARH","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","JANJGIR - CHAMPA","SAKTI","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","JASHPUR","BAGICHA","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","JASHPUR","JASHPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","JASHPUR","KUNKURI","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","JASHPUR","PATTHALGAON","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","KANKER","ANTAGARH","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","KANKER","BHANUPRATAPPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","KANKER","CHARAMA","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","KANKER","KANKER","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","KANKER","NARHARPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","KANKER","PAKANJHUR","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","KAWARDHA","KAWARDHA","","","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","07","CHHATTISGARH","KAWARDHA","PANDARIA","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","07","CHHATTISGARH","KORBA","KARTALA","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","KORBA","KATGHORA","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","KORBA","KORBA","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","KORBA","PALI","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","KOREA","BAIKUNTHPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","KOREA","BHARATPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","KOREA","MANENDRA GARH","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","KOREA","SONHAT","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","MAHASAMUND","BASNA","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","MAHASAMUND","MAHASAMUND","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","MAHASAMUND","SARAIPALI","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","NARAYANPUR","NARAYANPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAIGARH","BARAMKELA","","SEMI_CRITICAL","CRITICAL","CRITICAL"
"01","India","07","CHHATTISGARH","RAIGARH","DHARAMJAYGARH","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAIGARH","GHARGHODA","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAIGARH","KHARSIA","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAIGARH","LAILANGA","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAIGARH","PUSSORE","","","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","07","CHHATTISGARH","RAIGARH","RAIGARH","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAIGARH","SARANGARH","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAIPUR","ABHANPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAIPUR","ARANG","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAIPUR","BALODA BAZAR","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAIPUR","BHATAPARA","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAIPUR","BILAIGARH","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAIPUR","BINDRANAWAGARH","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAIPUR","DHARSIWA","","","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","07","CHHATTISGARH","RAIPUR","FINGESHWAR","","","SEMI_CRITICAL","SAFE"
"01","India","07","CHHATTISGARH","RAIPUR","KASDOL","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAIPUR","PALARI","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAIPUR","RAIPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAIPUR","RAJIM","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAIPUR","SIMGA","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAIPUR","TILDA","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAJNANDGAON","AMBAGARHCHOWKI","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAJNANDGAON","CHHUIKHADAN","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAJNANDGAON","DONGARGAON","","","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","07","CHHATTISGARH","RAJNANDGAON","DONGRAGARH","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAJNANDGAON","KHAIRAGARH","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAJNANDGAON","MANPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAJNANDGAON","MOHALA","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","RAJNANDGAON","RAJNANDGAON","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","07","CHHATTISGARH","SURGUJA","AMBIKAPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","SURGUJA","LUNDRA","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","SURGUJA","PAL","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","SURGUJA","PRATABPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","SURGUJA","RAJPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","SURGUJA","SAMRI","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","SURGUJA","SITAPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","SURGUJA","SURAJPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","07","CHHATTISGARH","SURGUJA","WADRUFNAGAR","SAFE","SAFE","SAFE","SAFE"
"01","India","09","DAMAN & DIU","DAMAN","DAMAN","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL","SAFE"
"01","India","09","DAMAN & DIU","DIU","DIU","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","CRITICAL"
"01","India","10","DELHI","CENTRAL DELHI","DARYAGANJ","","","","SEMI_CRITICAL"
"01","India","10","DELHI","CENTRAL DELHI","KAROLBAGH","","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","10","DELHI","CENTRAL DELHI","PAHARGANJ","","OVER_EXPLOITED","OVER_EXPLOITED","SEMI_CRITICAL"
"01","India","10","DELHI","EAST DELHI","EAST","OVER_EXPLOITED","","","SAFE"
"01","India","10","DELHI","EAST DELHI","GANDHINAGAR","","SEMI_CRITICAL","SEMI_CRITICAL","SAFE"
"01","India","10","DELHI","EAST DELHI","PREETVIHAR","","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","10","DELHI","EAST DELHI","VIVEKVIHAR","","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","10","DELHI","NEW DELHI","CHANAKYAPURI","","OVER_EXPLOITED","CRITICAL","OVER_EXPLOITED"
"01","India","10","DELHI","NEW DELHI","CONNAUGHTPLACE","","SEMI_CRITICAL","SEMI_CRITICAL","OVER_EXPLOITED"
"01","India","10","DELHI","NEW DELHI","NEW DELHI","OVER_EXPLOITED","","","SAFE"
"01","India","10","DELHI","NEW DELHI","PARLIAMENTSTREET","","OVER_EXPLOITED","CRITICAL","SAFE"
"01","India","10","DELHI","NORTH DELHI","KOTWALI","","OVER_EXPLOITED","OVER_EXPLOITED","SEMI_CRITICAL"
"01","India","10","DELHI","NORTH DELHI","SADARBAZAR","","OVER_EXPLOITED","OVER_EXPLOITED","SAFE"
"01","India","10","DELHI","NORTH EAST DELHI","NORTH EAST","OVER_EXPLOITED","","","SAFE"
"01","India","10","DELHI","NORTH EAST DELHI","SEELAMPUR","","SEMI_CRITICAL","SEMI_CRITICAL","OVER_EXPLOITED"
"01","India","10","DELHI","NORTH EAST DELHI","SEEMAPURI","","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","10","DELHI","NORTH EAST DELHI","SHAHDARA","","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","10","DELHI","NORTH WEST DELHI","MODELTOWN","","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","10","DELHI","NORTH WEST DELHI","NARELA","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","10","DELHI","NORTH WEST DELHI","NORTH WEST","OVER_EXPLOITED","","","SAFE"
"01","India","10","DELHI","NORTH WEST DELHI","SARASWATIVIHAR","","OVER_EXPLOITED","OVER_EXPLOITED","SEMI_CRITICAL"
"01","India","10","DELHI","SOUTH DELHI","DEFENCECOLONY","","OVER_EXPLOITED","OVER_EXPLOITED","SEMI_CRITICAL"
"01","India","10","DELHI","SOUTH DELHI","HAUZKHAS","","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","10","DELHI","SOUTH DELHI","KALKAJI","","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","10","DELHI","SOUTH DELHI","SOUTH","OVER_EXPLOITED","","","SAFE"
"01","India","10","DELHI","SOUTH WEST DELHI","DELHICANTONMENT","","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","10","DELHI","SOUTH WEST DELHI","NAJAFGARH","","OVER_EXPLOITED","OVER_EXPLOITED","SEMI_CRITICAL"
"01","India","10","DELHI","SOUTH WEST DELHI","SOUTH WEST","OVER_EXPLOITED","","","SAFE"
"01","India","10","DELHI","SOUTH WEST DELHI","VASANTVIHAR","","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","10","DELHI","WEST DELHI","PATELNAGAR","","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","10","DELHI","WEST DELHI","PUNJABIBAGH","","SEMI_CRITICAL","SEMI_CRITICAL","SAFE"
"01","India","10","DELHI","WEST DELHI","RAJOURIGARDEN","","OVER_EXPLOITED","","OVER_EXPLOITED"
"01","India","10","DELHI","WEST DELHI","WEST","OVER_EXPLOITED","","","SAFE"
"01","India","11","GOA","NORTH GOA","BARDEZ","SAFE","SAFE","SAFE","SAFE"
"01","India","11","GOA","NORTH GOA","DICHOLI","SAFE","SAFE","SAFE","SAFE"
"01","India","11","GOA","NORTH GOA","PERNEM","SAFE","SAFE","SAFE","SAFE"
"01","India","11","GOA","NORTH GOA","PONDA","SAFE","SAFE","SAFE","SAFE"
"01","India","11","GOA","NORTH GOA","SATARI","SAFE","SAFE","SAFE","SAFE"
"01","India","11","GOA","NORTH GOA","TISWADI","SAFE","SAFE","SAFE","SAFE"
"01","India","11","GOA","SOUTH GOA","KANKON","SAFE","SAFE","SAFE","SAFE"
"01","India","11","GOA","SOUTH GOA","MORMUGAO","SAFE","SAFE","SAFE","SAFE"
"01","India","11","GOA","SOUTH GOA","QUEPEM","SAFE","SAFE","SAFE","SAFE"
"01","India","11","GOA","SOUTH GOA","SANGUEM","SAFE","SAFE","SAFE","SAFE"
"01","India","11","GOA","SOUTH GOA","SASASHTI","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","AHMEDABAD","AHMEDABAD","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","AHMEDABAD","BARWALA","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","AHMEDABAD","BAVLA","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","AHMEDABAD","DASKROI","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","CRITICAL"
"01","India","12","GUJARAT","AHMEDABAD","DETROJ RAMPURA","CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","12","GUJARAT","AHMEDABAD","DHANDHUKA","SAFE","SAFE","SAFE","SALINE"
"01","India","12","GUJARAT","AHMEDABAD","DHOLKA","OVER_EXPLOITED","OVER_EXPLOITED","CRITICAL","CRITICAL"
"01","India","12","GUJARAT","AHMEDABAD","MANDAL","SEMI_CRITICAL","SEMI_CRITICAL","","SAFE"
"01","India","12","GUJARAT","AHMEDABAD","RANPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","AHMEDABAD","SANAND","CRITICAL","SEMI_CRITICAL","","SAFE"
"01","India","12","GUJARAT","AHMEDABAD","VIRAMGAM","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","12","GUJARAT","AMRELI","AMRELI","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","AMRELI","BABRA","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","AMRELI","BAGASARA","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","AMRELI","DHAR","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","AMRELI","JAFRABAD","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","AMRELI","KHAMBHA","SEMI_CRITICAL","","SEMI_CRITICAL","SAFE"
"01","India","12","GUJARAT","AMRELI","KUNKAVAV VADIA","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","AMRELI","LATHI","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","AMRELI","LILIA","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","AMRELI","RAJULA","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","AMRELI","SAVARKUNDLA","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","ANAND","ANAND","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","ANAND","ANKLAV","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","ANAND","BORSAD","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","ANAND","KHAMBHAT","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","ANAND","PETLAD","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","ANAND","SOJITRA","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","ANAND","TARAPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","ANAND","UMRETH","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","BANASKANTHA","AMIRGADH","CRITICAL","","","SAFE"
"01","India","12","GUJARAT","BANASKANTHA","BHABHAR","SAFE","SAFE","SAFE","SALINE"
"01","India","12","GUJARAT","BANASKANTHA","DANTA","SEMI_CRITICAL","SEMI_CRITICAL","","SAFE"
"01","India","12","GUJARAT","BANASKANTHA","DANTIWADA","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","BANASKANTHA","DEESA","CRITICAL","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","12","GUJARAT","BANASKANTHA","DHANNER","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","12","GUJARAT","BANASKANTHA","DIYODAR","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","12","GUJARAT","BANASKANTHA","KANKREJ","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","12","GUJARAT","BANASKANTHA","PALANPUR","OVER_EXPLOITED","CRITICAL","CRITICAL","CRITICAL"
"01","India","12","GUJARAT","BANASKANTHA","THARAD","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","12","GUJARAT","BANASKANTHA","VADGAM","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","12","GUJARAT","BANASKANTHA","VAV","SAFE","SAFE","SAFE","SALINE"
"01","India","12","GUJARAT","BHARUCH","AMOD","SEMI_CRITICAL","SEMI_CRITICAL","","SAFE"
"01","India","12","GUJARAT","BHARUCH","ANKLESVAR","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","BHARUCH","BHARUCH","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","BHARUCH","BHAVNAGAR","CRITICAL","","","SAFE"
"01","India","12","GUJARAT","BHARUCH","HANSOT","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","BHARUCH","JAMBUSAR","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","BHARUCH","JHAGADIA","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","BHARUCH","VAGRA","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","BHARUCH","VALIA","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","BHAVNAGAR","BHAVNAGAR","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","BHAVNAGAR","BOTAD","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","BHAVNAGAR","GADHADA","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","BHAVNAGAR","GARIYADHAR","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","BHAVNAGAR","GHOGHA MAHAL","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","BHAVNAGAR","MAHUVA","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","BHAVNAGAR","PALITANA","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","BHAVNAGAR","SAVARKUNDLA","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","BHAVNAGAR","SIHOR","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","BHAVNAGAR","TALAJA","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","BHAVNAGAR","UMRALA","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","BHAVNAGAR","VALABHIPUR MAHAL","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","DAHOD","DAHOD","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","DAHOD","DEVGADH BARIA","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","DAHOD","DHANPUR","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","DAHOD","FATEPURA","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","DAHOD","GARBADA","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","DAHOD","LIMKHEDA","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","DAHOD","ZALOD","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","DANGS","DANGS","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","GANDHINAGAR","DEHGAM","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","12","GUJARAT","GANDHINAGAR","GANDHINAGAR","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","12","GUJARAT","GANDHINAGAR","KALOL","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","12","GUJARAT","GANDHINAGAR","MANSA","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","12","GUJARAT","JAMNAGAR","BHANVAD","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","JAMNAGAR","JAM JODHOUR","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","JAMNAGAR","JAMNAGAR","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","JAMNAGAR","JODIYA","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","JAMNAGAR","KALAVAD","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","JAMNAGAR","KALYANPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","JAMNAGAR","KHAMBHALIYA","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","JAMNAGAR","LALPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","JAMNAGAR","OKHA MANDAL","SEMI_CRITICAL","SEMI_CRITICAL","","SAFE"
"01","India","12","GUJARAT","JUNAGARH","BHESAN","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","JUNAGARH","JUNAGADH","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","JUNAGARH","KESHOD","SEMI_CRITICAL","SEMI_CRITICAL","","SAFE"
"01","India","12","GUJARAT","JUNAGARH","KODINAR","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","JUNAGARH","MALIA","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","JUNAGARH","MANAVADAR","CRITICAL","","","SAFE"
"01","India","12","GUJARAT","JUNAGARH","MANGROL","OVER_EXPLOITED","","","SAFE"
"01","India","12","GUJARAT","JUNAGARH","MENDARDA","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","JUNAGARH","SUTRAPADA","SEMI_CRITICAL","SEMI_CRITICAL","","SAFE"
"01","India","12","GUJARAT","JUNAGARH","TALALA","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","JUNAGARH","UNA","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","JUNAGARH","VANTHALI","CRITICAL","","","SAFE"
"01","India","12","GUJARAT","JUNAGARH","VERAVAL","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","JUNAGARH","VISAVADAR","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","KACHCHH","ABDASA","SEMI_CRITICAL","SEMI_CRITICAL","","SAFE"
"01","India","12","GUJARAT","KACHCHH","ANJAR","OVER_EXPLOITED","OVER_EXPLOITED","CRITICAL","CRITICAL"
"01","India","12","GUJARAT","KACHCHH","BHACHAU","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","12","GUJARAT","KACHCHH","BHUJ","SEMI_CRITICAL","CRITICAL","CRITICAL","CRITICAL"
"01","India","12","GUJARAT","KACHCHH","GANDHIDHAM","SAFE","SAFE","SAFE","SALINE"
"01","India","12","GUJARAT","KACHCHH","LAKHPAT","SAFE","SAFE","SAFE","SAFE"
"01","India","12","GUJARAT","KACHCHH","MANDVI","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","12","GUJARAT","KACHCHH","MUNDRA","SEMI_CRITICAL","","","SAFE"
"01","India","12","GUJARAT","KACHCHH","NAKHATRANA","SEMI_CRITICAL","CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
