Country Code,Country,State Code,State,District,Block,2004Status,2009Status,2011Status
1,INDIA,5,BIHAR,KAIMUR,ADHAURA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KAIMUR,BHABUA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KAIMUR,BHAGWANPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KAIMUR,CHAINPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KAIMUR,CHAND,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KAIMUR,DURGAWATI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KAIMUR,MOHANIA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KAIMUR,RAMGARH,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KATIHAR,BARARI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KATIHAR,FALKA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KATIHAR,KADWA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KATIHAR,KATIHAR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KATIHAR,KORHA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KATIHAR,MANIHAR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KATIHAR,PRANPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KHAGARIA,BELDAUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KHAGARIA,CHAUTHAM,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KHAGARIA,GOGARI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KHAGARIA,KHAGARIA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KHAGARIA,PARBATTA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KISHANGANJ,BAHADURGANJ,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KISHANGANJ,KISHANGANJ,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KISHANGANJ,KOCHADHAMIN,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KISHANGANJ,POTHIA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,KISHANGANJ,THAKURGANJ,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,LAKHISARAI,LAKHISARAI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,LAKHISARAI,SURAJGARHA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MADHEPURA,CHAUSA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MADHEPURA,MADHEPURA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MADHEPURA,MURLIGANJ,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MADHEPURA,SINGHESHWAR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MADHEPURA,KISHANGANJ,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MADUBANI,BASOPATTI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MADUBANI,BENIPATTI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MADUBANI,HARLAKHI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MADUBANI,JAINAGAR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MADUBANI,JHANJHARPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MADUBANI,KHAJAULI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MADUBANI,MADHEPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MADUBANI,MADHUBANI SADAR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MADUBANI,PANDAUL,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MADUBANI,PHULPARAS,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MADUBANI,RAJNAGAR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MUNGER,DHARHARA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MUNGER,JAMALPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MUNGER,KHARAGPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MUNGER,MUNGER,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MUNGER,SANGRAMPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MUZAFFARPUR,AURAI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MUZAFFARPUR,BARURAJ (MOTIPUR),SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MUZAFFARPUR,BOCHAHA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MUZAFFARPUR,GAIGHATTI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MUZAFFARPUR,KANTI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MUZAFFARPUR,KATRA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MUZAFFARPUR,KURHANI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MUZAFFARPUR,MINAPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MUZAFFARPUR,MUSHAHARI,,,SEMICRITICAL
1,INDIA,5,BIHAR,MUZAFFARPUR,PAROO,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MUZAFFARPUR,SAHEBGANJ,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,MUZAFFARPUR,SAKRA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,NALANDA,ASTHAWAN,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,NALANDA,BIHAR SARIF,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,NALANDA,EKANGARSARAI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,NALANDA,GIRIAK,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,NALANDA,HARNAUT,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,NALANDA,HILSA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,NALANDA,ISLAMPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,NALANDA,NAGARNAUSA,,SEMICRITICAL,SEMICRITICAL
1,INDIA,5,BIHAR,NALANDA,NOORSARAI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,NALANDA,RAJGIR,,SEMICRITICAL,SEMICRITICAL
1,INDIA,5,BIHAR,NAWADA,AKBARPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,NAWADA,GOBINDPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,NAWADA,KAWAKOLE,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,NAWADA,MESKAUR,,SEMICRITICAL,SEMICRITICAL
1,INDIA,5,BIHAR,NAWADA,NAWADA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,NAWADA,WARISALIGANJ,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PACHIM CHAMPARAN,BAGAHA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PACHIM CHAMPARAN,BETIAH,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PACHIM CHAMPARAN,CHANPATIA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PACHIM CHAMPARAN,GAUNAHA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PACHIM CHAMPARAN,LAURIYA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PACHIM CHAMPARAN,MAJHAULIA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PACHIM CHAMPARAN,SIDHAW,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PATNA,BAKHTIARPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PATNA,BARH,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PATNA,BIHTA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PATNA,BIKRAM,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PATNA,DINAPUR CUM KHAGAUL,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PATNA,FATWAH,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PATNA,MANER,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PATNA,MASAURHI,,,SEMICRITICAL
1,INDIA,5,BIHAR,PATNA,MOKAMEH,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PATNA,NAUBATPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PATNA,PALIGANJ,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PATNA,PATNA RURAL (A),SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PATNA,PATNA RURAL (B),SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PATNA,PHULWARI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PATNA,PUNPUN,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PATNA,SAMPATCHAK,,,SEMICRITICAL
1,INDIA,5,BIHAR,PURBA CHAMPARAN,ARERAJ,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PURBA CHAMPARAN,CHAKIA PIPRA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PURBA CHAMPARAN,CHIRAIYA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PURBA CHAMPARAN,GHORASAHAN,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PURBA CHAMPARAN,HARSIDHI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PURBA CHAMPARAN,KALYANPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PURBA CHAMPARAN,KESARIA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PURBA CHAMPARAN,MOTIHARI SADAR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PURBA CHAMPARAN,PAHARPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PURBA CHAMPARAN,PATAHI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PURBA CHAMPARAN,RAXAUL,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PURBA CHAMPARAN,SUGAULI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PURBA CHAMPARAN,TURKAULIA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PURNIA,AMOUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PURNIA,BAISI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PURNIA,BHAWANIPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PURNIA,DHAMDAHA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PURNIA,PURNIA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,PURNIA,RUPAULI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,ROHTAS,BIKRAMGANJ,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,ROHTAS,CHENARI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,ROHTAS,DAWATH,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,ROHTAS,DEHRI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,ROHTAS,DINARA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,ROHTAS,KARAKAT,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,ROHTAS,KARGAHAR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,ROHTAS,KUDRA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,ROHTAS,NASRIGANJ,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,ROHTAS,ROHTAS,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,ROHTAS,SASARAM,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,ROHTAS,SHEOSAGAR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SAHARSA,KAHARA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SAHARSA,SALKHUA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SAHARSA,SIMRI BAKHTIARPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SAHARSA,SOUR BAZAR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SAMASTIPUR,BIBHUTPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SAMASTIPUR,DARSINGSARA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SAMASTIPUR,KALYANPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SAMASTIPUR,MOHIUDDINAGAR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SAMASTIPUR,PATORI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SAMASTIPUR,ROSERA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SAMASTIPUR,TAJPUR MORWA (MORWA),SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SAMASTIPUR,TAJPUR,,,SEMICRITICAL
1,INDIA,5,BIHAR,SAMASTIPUR,UJIARPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SAMASTIPUR,WARISNAGAR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SARAN,BANIAPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SARAN,CHAPRA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SARAN,DIGHWARA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SARAN,EKMA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SARAN,GARKHA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SARAN,MANJHI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SARAN,MARHAURA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SARAN,MASHRAKH,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SARAN,REVELGANJ,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SARAN,SONEPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SARAN,TARAIYA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SHEIKHPURA,BARBIGHA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SHEIKHPURA,SHEIKHPURA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SHEOHAR,SHEOHAR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SITAMARHI,BAIRGANIA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SITAMARHI,BATHNAHA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SITAMARHI,DUMRA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SITAMARHI,PARIHAR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SITAMARHI,RIGA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SITAMARHI,RUNISAIDPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SIWAN,ANDAR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SIWAN,BASANTPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SIWAN,DARAULI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SIWAN,GORIAKOTHI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SIWAN,GUTHANI,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SIWAN,MAHARAJGANJ,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SIWAN,MAIRWA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SIWAN,SISWAN,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SIWAN,SIWAN SADAR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SUPAUL,BASANTPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SUPAUL,CHHATAPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SUPAUL,MARAUNA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SUPAUL,PIPRA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,SUPAUL,RAGHOPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,VAISHALI,GORAUL,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,VAISHALI,HAJIPUR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,VAISHALI,MAHNAR,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,VAISHALI,MAHUA,SAFE,SAFE,SAFE
1,INDIA,5,BIHAR,VAISHALI,PATEPUR,SAFE,SAFE,SAFE
1,INDIA,6,CHANDIGARH,CHANDIGARH,CHANDIGARH,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,BASTAR,BADERAJPUR,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,BASTAR,BAKABAND,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,BASTAR,BASTAR,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,BASTAR,DARBHA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,BASTAR,JAGDALPUR,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,BASTAR,KESHKAL,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,BASTAR,KONDAGAON,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,BASTAR,LONDIGURA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,BASTAR,MAKDI,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,BASTAR,PHARASGAON,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,BASTAR,TOKAPAL,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,BILASPUR,BILHA,SEMICRITICAL,SEMICRITICAL,SEMICRITICAL
1,INDIA,7,CHHATTISGARH,BILASPUR,PENDRA ROAD,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,BILASPUR,KOTA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,BILASPUR,LORMI,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,BILASPUR,MARWAHI,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,BILASPUR,MASTURI,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,BILASPUR,MUNGELI,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,BILASPUR,PATHARIYA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,BILASPUR,TAKHATPUR,,,SEMICRITICAL
1,INDIA,7,CHHATTISGARH,DHAMTARI,DHAMTARI,SEMICRITICAL,SEMICRITICAL,CRITICAL
1,INDIA,7,CHHATTISGARH,DHAMTARI,KURUD,,SEMICRITICAL,SEMICRITICAL
1,INDIA,7,CHHATTISGARH,DHAMTARI,MAGARLOD,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,DHAMTARI,NAGRI,,SEMICRITICAL,SEMICRITICAL
1,INDIA,7,CHHATTISGARH,DURG,BALOD,SEMICRITICAL,SEMICRITICAL,SEMICRITICAL
1,INDIA,7,CHHATTISGARH,DURG,BEMETARA,,SEMICRITICAL,SEMICRITICAL
1,INDIA,7,CHHATTISGARH,DURG,BERLA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,DURG,DHAMDA,SEMICRITICAL,SEMICRITICAL,SEMICRITICAL
1,INDIA,7,CHHATTISGARH,DURG,DONDI LOHARA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,DURG,DURG,SEMICRITICAL,SEMICRITICAL,SEMICRITICAL
1,INDIA,7,CHHATTISGARH,DURG,GUNDARDEHI,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,DURG,GURUR,SEMICRITICAL,SEMICRITICAL,OVEREXPLOITED
1,INDIA,7,CHHATTISGARH,DURG,NAWAGARH,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,DURG,PATAN,SEMICRITICAL,SEMICRITICAL,SEMICRITICAL
1,INDIA,7,CHHATTISGARH,DURG,SAJA,SEMICRITICAL,SEMICRITICAL,SEMICRITICAL
1,INDIA,7,CHHATTISGARH,DURG,SANJARIBALOD,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,JANJGIR_CHAMPA,AKALTARA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,JANJGIR_CHAMPA,BALODA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,JANJGIR_CHAMPA,BAMHNIDIH,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,JANJGIR_CHAMPA,DABHRA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,JANJGIR_CHAMPA,JAIJAIPUR,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,JANJGIR_CHAMPA,MALKHURADA,,,SEMICRITICAL
1,INDIA,7,CHHATTISGARH,JANJGIR_CHAMPA,NAWAGARH,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,JANJGIR_CHAMPA,PAMGARH,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,JANJGIR_CHAMPA,SAKTI,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,JASHPUR,BAGICHA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,JASHPUR,DULDULA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,JASHPUR,FARSABAHAR,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,JASHPUR,JASHPUR,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,JASHPUR,KASAVEL,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,JASHPUR,KUNKURI,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,JASHPUR,MANORA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,JASHPUR,PATTHALGAON,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,KANKER,CHARAMA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,KANKER,KANKER,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,KANKER,KOALIBODA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,KAWARDHA,BODLA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,KAWARDHA,KAWARDHA,,,SEMICRITICAL
1,INDIA,7,CHHATTISGARH,KAWARDHA,PANDARIA,,SEMICRITICAL,SEMICRITICAL
1,INDIA,7,CHHATTISGARH,KAWARDHA,SAHASPUR LOHARA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,KORBA,KARTALA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,KORBA,KATGHORA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,KORBA,KORBA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,KORBA,PALI,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,KORBA,PONDI,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,KOREA,BAIKUNTHPUR,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,KOREA,BHARATPUR,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,KOREA,KHADGAWAN,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,KOREA,MANENDRA GARH,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,KOREA,SONHAT,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,MAHASAMUND,BAGBAHARA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,MAHASAMUND,BASNA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,MAHASAMUND,MAHASAMUND,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,MAHASAMUND,PITHORA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,MAHASAMUND,SARAIPALI,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAIGARH,BARAMKELA,,SEMICRITICAL,CRITICAL
1,INDIA,7,CHHATTISGARH,RAIGARH,DHARAMJAYGARH,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAIGARH,GHARGHODA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAIGARH,KHARSIA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAIGARH,LAILANGA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAIGARH,PUSAUR,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAIGARH,PUSSORE,,,SEMICRITICAL
1,INDIA,7,CHHATTISGARH,RAIGARH,RAIGARH,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAIGARH,SARAI LENGHA [BARAM,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAIGARH,SARANGARH,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAIGARH,TAMNAR,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAIPUR,ABHANPUR,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAIPUR,ARANG,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAIPUR,BALODA BAZAR,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAIPUR,BHATAPARA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAIPUR,BILAIGARH,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAIPUR,CHHURA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAIPUR,DEOBHOG,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAIPUR,DHARSIWA,,,SEMICRITICAL
1,INDIA,7,CHHATTISGARH,RAIPUR,FINGESHWAR,,,SEMICRITICAL
1,INDIA,7,CHHATTISGARH,RAIPUR,GARIYABAND,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAIPUR,KASDOL,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAIPUR,MAINPUR,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAIPUR,PALARI,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAIPUR,RAJIM,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAIPUR,SIMGA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAIPUR,TILDA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAJNANDGAON,AMBAGARHCHOWKI,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAJNANDGAON,CHHUIKHADAN,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAJNANDGAON,CHHURIYA,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAJNANDGAON,DONGARGAON,,,SEMICRITICAL
1,INDIA,7,CHHATTISGARH,RAJNANDGAON,KHAIRAGARH,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,RAJNANDGAON,RAJNANDGAON,,SEMICRITICAL,SEMICRITICAL
1,INDIA,7,CHHATTISGARH,SURGUJA,AMBIKAPUR,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,SURGUJA,BALRAMPUR,SAFE,SAFE,SAFE
1,INDIA,7,CHHATTISGARH,SURGUJA,BATAULI,SAFE,SAFE,SAFE
